,0,1,2,3,4
4380,2,2,2,2,2
4381,0,0,0,0,0
4382,0,0,0,0,0
4383,0,0,0,0,0
4384,0,0,0,0,0
4385,1,0,0,1,0
4386,0,0,0,0,0
4387,0,0,0,0,0
4388,0,0,0,0,0
4389,0,0,0,0,0
4390,0,0,0,0,0
4391,0,0,0,0,0
4392,0,2,2,2,2
4393,1,0,0,0,0
4394,1,1,1,1,1
4395,1,1,1,1,1
4396,0,0,0,0,0
4397,0,0,0,0,0
4398,0,0,0,0,0
4399,0,0,0,0,0
4400,1,1,1,1,1
4401,1,1,1,1,1
4402,0,0,0,0,0
4403,1,1,1,1,1
4404,0,0,0,0,0
4405,1,0,0,0,0
4406,1,1,1,1,1
4407,0,2,0,2,2
4408,0,0,0,0,0
4409,1,1,1,1,1
4410,0,0,0,0,2
4411,2,2,2,2,2
4412,0,0,1,0,1
4413,0,0,1,0,0
4414,1,1,1,1,1
4415,1,1,1,1,1
4416,2,0,2,2,2
4417,0,0,0,0,0
4418,0,0,0,0,0
4419,0,0,0,0,0
4420,1,0,0,0,1
4421,0,0,2,0,0
4422,0,0,0,0,0
4423,0,0,0,0,0
4424,0,0,0,0,0
4425,0,0,0,0,0
4426,0,0,0,0,0
4427,1,1,1,1,1
4428,1,0,0,0,1
4429,0,0,0,0,0
4430,0,0,0,0,0
4431,0,0,0,0,0
4432,1,1,1,1,1
4433,1,0,0,0,0
4434,0,0,0,0,0
4435,2,0,0,0,0
4436,0,0,2,2,0
4437,1,1,1,1,1
4438,0,0,0,0,0
4439,1,1,1,1,1
4440,1,0,1,0,0
4441,1,2,1,1,1
4442,1,1,0,2,0
4443,1,1,1,1,1
4444,2,2,2,2,2
4445,1,1,1,1,1
4446,0,0,0,0,0
4447,2,2,2,2,2
4448,0,0,0,0,0
4449,1,1,1,1,1
4450,0,0,0,0,0
4451,0,2,0,0,0
4452,1,1,1,1,1
4453,1,1,1,1,1
4454,0,2,0,0,0
4455,1,1,1,1,1
4456,1,1,1,1,1
4457,1,1,1,1,1
4458,1,1,1,1,1
4459,1,1,1,1,1
4460,1,1,1,1,1
4461,1,1,1,1,1
4462,1,1,1,1,1
4463,1,1,1,1,1
4464,2,2,2,2,2
4465,1,1,1,1,1
4466,1,1,1,1,1
4467,1,1,1,1,1
4468,1,1,1,1,1
4469,1,1,1,1,1
4470,2,2,2,2,2
4471,1,1,1,1,1
4472,0,0,1,0,1
4473,1,1,1,1,1
4474,0,0,0,0,0
4475,2,2,0,2,2
4476,1,1,1,1,1
4477,1,1,1,1,1
4478,1,1,1,1,1
4479,1,1,1,1,1
4480,0,2,0,0,0
4481,1,1,1,1,1
4482,1,1,1,1,1
4483,1,1,1,1,1
4484,0,0,0,0,0
4485,2,2,2,2,2
4486,2,2,2,2,2
4487,1,1,1,1,1
4488,1,1,1,1,1
4489,1,0,0,0,1
4490,1,1,1,1,1
4491,2,2,2,2,2
4492,1,1,1,1,1
4493,1,1,1,0,1
4494,1,1,1,1,1
4495,1,1,1,1,1
4496,2,2,2,2,2
4497,1,1,1,1,1
4498,1,1,1,1,1
4499,1,0,1,1,1
4500,1,1,1,1,1
4501,0,0,0,0,0
4502,1,1,1,1,1
4503,1,0,1,0,0
4504,0,0,0,0,0
4505,0,0,0,0,0
4506,1,1,1,1,1
4507,0,0,0,0,2
4508,0,2,0,2,2
4509,2,2,2,2,2
4510,2,2,2,2,2
4511,1,1,1,1,1
4512,0,0,0,0,0
4513,1,1,1,0,1
4514,0,2,0,0,2
4515,0,0,2,2,2
4516,0,0,0,0,0
4517,2,2,2,2,2
4518,0,0,0,0,0
4519,0,0,0,0,0
4520,1,0,0,0,1
4521,1,1,0,0,1
4522,1,0,0,0,1
4523,0,0,0,0,0
4524,2,0,2,2,2
4525,0,2,0,0,0
4526,0,0,0,0,0
4527,0,0,0,0,0
4528,2,2,2,2,2
4529,0,0,0,0,0
4530,0,0,0,0,0
4531,0,2,0,0,0
4532,1,1,1,1,1
4533,2,0,2,0,2
4534,0,0,0,0,0
4535,0,0,0,0,0
4536,2,0,2,2,2
4537,0,0,0,0,0
4538,0,2,0,0,0
4539,2,2,2,2,2
4540,0,2,0,0,0
4541,0,0,0,0,0
4542,2,0,2,2,2
4543,0,0,0,0,0
4544,0,0,0,0,0
4545,2,2,2,2,2
4546,0,1,1,0,0
4547,2,2,2,2,0
4548,0,0,0,0,0
4549,0,0,0,0,0
4550,0,0,0,0,0
4551,0,0,0,0,0
4552,1,1,1,1,1
4553,0,2,2,0,2
4554,0,0,0,0,0
4555,0,0,0,0,0
4556,1,1,1,1,1
4557,1,1,1,1,1
4558,1,1,1,1,1
4559,2,2,2,2,2
4560,1,1,1,1,1
4561,2,0,2,2,2
4562,2,2,2,2,2
4563,2,2,2,2,2
4564,0,2,0,0,0
4565,0,0,0,0,0
4566,0,0,0,0,0
4567,0,2,2,0,2
4568,2,2,2,2,2
4569,1,1,1,1,1
4570,1,1,1,1,1
4571,0,0,0,0,0
4572,2,2,2,2,2
4573,1,1,1,1,1
4574,1,1,1,1,1
4575,2,2,2,2,2
4576,2,2,2,2,2
4577,0,0,2,0,2
4578,0,0,0,0,0
4579,1,2,1,1,1
4580,1,1,1,1,1
4581,1,1,1,0,0
4582,1,1,1,1,1
4583,2,2,2,2,2
4584,2,2,2,2,2
4585,0,0,0,0,0
4586,0,0,0,0,2
4587,0,0,0,0,0
4588,1,1,1,1,1
4589,0,0,0,0,0
4590,2,2,2,2,1
4591,2,0,2,2,2
4592,2,1,2,2,2
4593,0,2,2,0,2
4594,2,2,0,2,2
4595,2,2,2,2,2
4596,0,2,0,0,0
4597,2,2,2,2,2
4598,0,0,0,0,0
4599,1,0,1,1,1
4600,2,2,2,2,2
4601,0,0,0,0,0
4602,0,0,0,0,0
4603,0,0,0,0,0
4604,0,0,0,0,0
4605,2,2,2,2,2
4606,0,0,0,0,0
4607,0,0,0,0,0
4608,0,2,0,0,2
4609,0,0,0,0,0
4610,2,2,2,2,2
4611,2,2,2,2,2
4612,2,2,2,2,2
4613,1,1,1,1,1
4614,0,2,0,0,0
4615,0,0,0,0,0
4616,2,2,2,2,2
4617,0,0,0,0,0
4618,2,2,2,2,2
4619,0,0,2,0,0
4620,1,1,1,1,1
4621,2,2,2,2,2
4622,0,0,0,0,0
4623,2,2,2,2,2
4624,1,0,0,0,0
4625,2,2,2,2,2
4626,0,2,0,0,0
4627,0,0,0,0,0
4628,0,2,0,2,2
4629,0,0,0,0,0
4630,2,2,2,2,2
4631,0,0,0,0,0
4632,2,2,2,2,2
4633,0,0,0,0,0
4634,2,2,2,2,2
4635,2,2,2,2,2
4636,2,2,2,2,2
4637,0,0,0,0,0
4638,0,0,0,0,0
4639,2,2,2,2,2
4640,0,2,2,2,2
4641,0,0,0,1,0
4642,1,1,1,1,1
4643,0,0,0,0,0
4644,0,1,0,0,1
4645,1,2,1,1,1
4646,2,2,2,2,2
4647,1,0,0,0,0
4648,2,2,0,2,2
4649,1,1,1,1,1
4650,0,0,0,0,0
4651,0,0,0,0,0
4652,0,0,0,0,0
4653,0,0,0,0,0
4654,0,1,1,1,1
4655,2,2,2,2,2
4656,0,0,2,0,0
4657,0,0,0,0,0
4658,0,2,0,2,2
4659,2,2,2,2,2
4660,0,0,0,0,0
4661,2,2,2,2,2
4662,1,1,1,1,1
4663,0,0,0,0,0
4664,0,0,0,0,0
4665,2,2,2,2,2
4666,2,2,2,2,2
4667,1,1,1,1,1
4668,0,2,0,0,0
4669,0,0,0,0,0
4670,2,2,2,2,2
4671,1,1,1,1,1
4672,0,0,0,0,0
4673,0,0,0,0,0
4674,1,1,1,1,1
4675,2,2,0,2,2
4676,0,0,0,0,0
4677,0,0,0,0,0
4678,2,2,2,2,2
4679,0,0,0,0,0
4680,1,0,0,1,0
4681,1,1,1,1,1
4682,0,0,0,2,0
4683,1,1,1,1,1
4684,2,2,2,2,2
4685,2,2,2,2,2
4686,1,1,1,1,1
4687,0,0,0,0,0
4688,2,2,2,2,2
4689,0,0,0,0,0
4690,0,0,0,0,0
4691,0,0,0,0,0
4692,0,0,0,0,0
4693,0,0,0,0,0
4694,0,0,0,0,0
4695,0,2,0,2,0
4696,0,0,0,0,0
4697,1,1,1,1,1
4698,2,2,2,2,2
4699,1,1,1,1,1
4700,2,2,2,2,2
4701,0,0,0,0,0
4702,2,0,2,2,2
4703,1,1,1,1,1
4704,2,2,2,2,2
4705,1,1,1,1,1
4706,2,2,2,2,2
4707,2,2,2,2,2
4708,0,0,2,2,0
4709,0,0,0,0,0
4710,2,2,2,2,2
4711,2,2,2,2,2
4712,0,0,0,0,0
4713,2,2,2,2,2
4714,0,1,0,0,0
4715,1,1,1,1,1
4716,0,2,0,0,0
4717,1,1,1,1,1
4718,1,1,1,1,1
4719,0,0,0,0,0
4720,0,0,0,0,0
4721,1,1,1,1,1
4722,1,1,1,1,1
4723,0,0,0,0,0
4724,0,0,0,0,0
4725,1,1,1,0,0
4726,2,2,2,2,2
4727,2,2,2,2,2
4728,0,0,0,0,0
4729,1,0,1,0,1
4730,1,1,1,1,1
4731,0,0,0,0,0
4732,1,0,1,1,2
4733,1,1,1,1,1
4734,2,2,2,2,2
4735,2,2,2,2,2
4736,2,2,2,2,2
4737,0,0,0,0,0
4738,2,2,2,2,2
4739,0,0,0,0,0
4740,1,1,1,1,1
4741,0,0,0,0,0
4742,2,2,2,2,2
4743,0,1,0,0,0
4744,2,2,2,2,2
4745,0,0,0,0,0
4746,2,2,2,2,2
4747,0,0,0,0,0
4748,0,0,1,1,0
4749,0,0,0,0,0
4750,0,0,1,0,1
4751,0,0,0,0,0
4752,0,0,0,0,0
4753,1,1,1,1,1
4754,0,0,0,0,0
4755,1,1,1,0,1
4756,1,1,1,1,1
4757,1,1,1,1,1
4758,1,1,1,1,1
4759,0,0,0,0,0
4760,1,1,1,1,1
4761,1,1,1,1,1
4762,1,1,1,1,1
4763,1,1,1,1,1
4764,1,0,1,1,1
4765,1,1,1,1,1
4766,1,1,1,1,1
4767,0,0,0,0,0
4768,0,0,0,0,0
4769,1,1,1,1,1
4770,1,1,1,1,1
4771,1,0,1,0,0
4772,1,1,1,1,1
4773,1,0,1,2,1
4774,1,0,0,0,0
4775,0,0,0,0,0
4776,1,1,1,1,1
4777,0,0,0,0,0
4778,1,1,1,1,1
4779,0,0,0,0,0
4780,1,1,1,1,1
4781,0,0,0,0,1
4782,1,1,1,1,1
4783,1,0,0,0,1
4784,1,1,1,1,1
4785,1,1,1,1,1
4786,0,0,0,0,0
4787,1,1,1,1,1
4788,1,1,1,1,1
4789,1,1,1,1,1
4790,0,0,0,0,0
4791,0,0,0,0,0
4792,0,0,0,0,0
4793,0,0,0,0,0
4794,1,0,0,0,1
4795,1,0,1,1,0
4796,0,0,0,0,0
4797,1,1,1,1,1
4798,2,0,2,2,2
4799,0,0,0,1,0
4800,0,0,0,0,0
4801,0,0,0,0,1
4802,0,1,0,0,1
4803,1,1,0,1,1
4804,0,0,0,0,0
4805,0,0,0,0,0
4806,0,0,0,0,0
4807,0,0,0,0,0
4808,0,0,0,0,0
4809,0,0,0,0,0
4810,0,2,0,2,2
4811,0,0,0,0,0
4812,0,0,0,0,0
4813,1,0,1,1,1
4814,1,1,1,0,0
4815,0,0,0,0,0
4816,2,2,2,2,2
4817,0,0,0,0,0
4818,0,0,0,0,0
4819,0,0,0,0,0
4820,0,0,0,0,0
4821,0,0,0,0,0
4822,0,0,0,0,0
4823,2,2,2,2,2
4824,0,0,0,0,0
4825,1,1,1,1,1
4826,0,0,0,0,0
4827,1,1,1,1,1
4828,0,0,0,0,0
4829,0,0,0,0,0
4830,0,0,0,0,0
4831,1,0,1,1,0
4832,0,0,0,0,0
4833,0,0,0,0,0
4834,1,1,1,1,1
4835,0,0,0,0,0
4836,1,0,1,0,0
4837,0,0,0,0,0
4838,0,0,0,0,0
4839,1,1,1,1,1
4840,0,0,0,0,0
4841,1,0,0,0,1
4842,0,0,0,0,0
4843,0,0,0,0,0
4844,0,0,0,0,0
4845,0,0,0,0,0
4846,1,0,1,0,1
4847,2,0,0,0,0
4848,0,0,1,0,0
4849,0,0,0,0,0
4850,0,0,0,0,0
4851,0,0,0,0,0
4852,0,0,0,0,0
4853,0,0,0,0,0
4854,0,0,0,0,0
4855,0,0,1,0,0
4856,0,0,0,0,0
4857,0,0,0,0,0
4858,1,1,1,1,1
4859,1,1,1,1,1
4860,0,0,0,0,0
4861,0,0,0,0,0
4862,1,1,1,1,1
4863,2,2,2,2,2
4864,1,1,1,1,1
4865,0,0,0,0,0
4866,0,0,0,0,0
4867,1,1,1,1,1
4868,1,1,1,0,1
4869,0,0,0,0,0
4870,0,0,0,0,0
4871,0,0,0,0,0
4872,1,0,0,0,0
4873,0,0,0,0,0
4874,2,2,2,2,2
4875,0,0,0,0,0
4876,2,2,2,2,0
4877,0,2,2,2,2
4878,0,0,0,0,0
4879,0,2,0,0,0
4880,0,0,0,0,0
4881,0,2,0,0,0
4882,0,0,0,0,0
4883,0,0,0,0,0
4884,0,0,0,2,0
4885,2,2,2,2,0
4886,2,2,2,2,1
4887,1,1,0,0,0
4888,0,0,0,0,0
4889,1,1,1,1,1
4890,1,0,1,1,1
4891,0,0,1,0,1
4892,0,0,0,0,0
4893,2,2,2,2,2
4894,1,0,1,1,1
4895,0,0,0,0,0
4896,1,1,0,0,0
4897,0,0,2,0,2
4898,0,0,0,0,0
4899,0,1,1,1,1
4900,2,2,2,2,2
4901,0,0,0,0,0
4902,2,2,2,2,2
4903,1,1,1,1,1
4904,0,2,0,0,0
4905,2,2,2,2,2
4906,2,2,2,2,2
4907,0,0,0,0,0
4908,0,0,0,0,0
4909,0,0,0,0,0
4910,0,0,0,0,0
4911,0,0,0,0,0
4912,0,0,0,0,0
4913,0,0,0,0,0
4914,1,1,1,1,1
4915,0,0,1,0,1
4916,0,2,0,0,0
4917,0,0,2,0,2
4918,0,0,0,0,0
4919,0,0,0,0,0
4920,0,0,0,0,0
4921,1,1,1,1,1
4922,0,0,0,0,0
4923,0,0,0,0,0
4924,0,0,0,0,0
4925,0,2,2,2,0
4926,0,0,0,0,0
4927,1,1,1,1,1
4928,1,1,1,1,1
4929,1,1,1,1,1
4930,0,0,0,0,0
4931,1,1,1,1,1
4932,0,0,0,0,0
4933,1,1,1,1,1
4934,1,1,1,1,1
4935,0,2,0,2,0
4936,0,0,0,0,0
4937,1,1,1,1,1
4938,0,0,2,2,2
4939,2,2,2,2,2
4940,1,1,1,1,1
4941,0,0,0,0,0
4942,0,0,0,0,0
4943,2,2,2,2,2
4944,0,0,0,0,0
4945,1,1,1,1,1
4946,1,1,1,1,1
4947,0,2,2,2,2
4948,1,0,1,1,1
4949,1,0,0,1,1
4950,2,2,2,2,2
4951,2,2,2,2,2
4952,0,2,0,2,2
4953,0,2,0,0,0
4954,1,1,1,1,1
4955,0,0,0,0,0
4956,0,0,0,0,0
4957,0,0,2,0,0
4958,1,0,1,1,1
4959,0,0,0,0,0
4960,1,0,1,1,1
4961,2,2,2,2,2
4962,2,2,2,2,2
4963,2,2,2,2,2
4964,2,0,2,2,2
4965,2,2,2,2,2
4966,0,1,0,1,1
4967,2,2,2,2,2
4968,0,0,0,2,0
4969,0,0,0,0,0
4970,2,2,2,2,2
4971,0,2,0,0,0
4972,0,0,0,0,0
4973,2,2,2,2,2
4974,2,2,2,2,2
4975,0,2,2,2,2
4976,2,2,2,0,2
4977,2,2,2,2,2
4978,0,0,0,0,0
4979,2,2,2,2,2
4980,2,2,2,2,2
4981,0,0,0,0,0
4982,1,1,1,1,1
4983,1,1,1,1,1
4984,0,0,0,0,0
4985,0,0,0,0,1
4986,0,0,0,0,1
4987,0,0,0,0,1
4988,1,1,1,1,1
4989,0,0,1,0,0
4990,0,0,0,0,0
4991,0,0,0,0,0
4992,0,0,0,0,0
4993,0,0,0,0,0
4994,1,1,1,1,1
4995,0,0,0,0,0
4996,1,1,1,1,1
4997,1,1,1,0,1
4998,0,0,0,0,0
4999,0,0,0,0,0
5000,0,0,0,0,0
5001,0,0,1,1,1
5002,0,0,0,0,0
5003,1,1,1,1,1
5004,0,0,0,0,0
5005,0,1,0,0,1
5006,0,2,0,0,0
5007,0,0,0,0,0
5008,0,0,0,0,0
5009,0,0,0,0,0
5010,2,2,2,2,2
5011,0,0,0,0,0
5012,0,0,0,0,0
5013,1,1,1,0,1
5014,1,1,1,1,1
5015,0,1,0,0,0
5016,0,0,0,0,0
5017,0,0,0,0,0
5018,1,0,0,1,0
5019,1,1,1,1,1
5020,0,0,0,0,0
5021,0,0,0,0,0
5022,1,1,1,1,1
5023,1,0,0,0,0
5024,1,1,0,1,1
5025,0,0,0,0,0
5026,2,2,2,2,2
5027,0,0,0,0,0
5028,0,0,0,0,0
5029,1,1,1,1,1
5030,2,2,2,2,2
5031,1,1,1,1,1
5032,1,1,1,1,1
5033,1,1,1,1,1
5034,2,0,2,2,2
5035,0,0,0,0,0
5036,1,1,1,1,1
5037,0,0,0,0,0
5038,1,1,1,1,1
5039,1,1,1,1,1
5040,0,2,0,0,2
5041,1,1,1,1,1
5042,0,0,0,0,0
5043,1,1,1,1,1
5044,0,0,0,0,0
5045,0,0,0,0,0
5046,0,0,0,0,0
5047,0,0,0,0,0
5048,2,2,2,2,2
5049,0,0,0,0,0
5050,1,1,1,1,1
5051,1,1,1,1,1
5052,1,1,1,1,1
5053,0,0,0,0,0
5054,2,0,2,2,0
5055,1,0,0,0,1
5056,1,1,1,1,1
5057,1,1,1,1,1
5058,1,1,1,1,1
5059,0,0,0,0,0
5060,1,1,1,1,1
5061,0,0,0,0,0
5062,1,1,1,1,1
5063,1,1,1,1,1
5064,0,0,0,0,0
5065,0,0,0,0,0
5066,0,1,0,0,0
5067,0,0,0,0,0
5068,0,0,0,0,0
5069,1,1,1,1,1
5070,2,2,2,2,2
5071,1,1,1,1,1
5072,1,1,1,1,1
5073,0,0,0,0,0
5074,1,1,1,1,1
5075,2,0,2,2,2
5076,2,0,2,2,2
5077,0,0,0,0,0
5078,1,1,1,1,1
5079,2,0,2,2,2
5080,0,0,0,0,0
5081,0,0,0,0,0
5082,0,0,0,0,1
5083,1,1,1,2,1
5084,1,1,1,1,1
5085,0,0,0,0,0
5086,1,1,1,1,1
5087,0,0,0,0,0
5088,0,0,0,0,0
5089,1,1,1,1,1
5090,1,1,1,1,1
5091,0,0,1,0,1
5092,1,0,0,0,0
5093,0,0,0,0,1
5094,0,0,0,0,0
5095,0,0,0,0,0
5096,0,0,0,0,0
5097,1,1,1,1,1
5098,1,1,1,1,1
5099,1,1,1,1,1
5100,0,0,0,0,0
5101,0,0,0,0,0
5102,2,2,2,2,2
5103,0,0,0,0,0
5104,0,0,0,0,0
5105,0,0,0,0,0
5106,0,0,0,0,0
5107,2,2,2,2,2
5108,0,0,0,0,0
5109,0,0,0,0,0
5110,0,0,0,0,0
5111,0,0,0,0,0
5112,1,1,1,1,1
5113,2,2,2,2,2
5114,2,2,2,2,2
5115,0,0,0,0,0
5116,1,0,1,1,1
5117,0,0,0,0,0
5118,2,2,2,2,2
5119,2,2,0,2,2
5120,0,0,1,0,1
5121,0,0,0,0,0
5122,0,2,0,0,0
5123,0,2,0,2,0
5124,2,2,2,2,2
5125,1,0,1,1,1
5126,2,2,2,2,2
5127,2,2,1,2,2
5128,0,0,0,0,0
5129,0,0,0,0,0
5130,0,0,0,0,0
5131,2,2,2,2,2
5132,1,1,1,1,1
5133,1,1,1,1,1
5134,1,1,1,1,1
5135,1,0,1,0,1
5136,0,2,0,0,0
5137,0,0,0,0,0
5138,1,1,1,0,1
5139,1,1,1,1,1
5140,0,0,0,0,0
5141,2,2,2,2,0
5142,1,1,1,1,1
5143,0,0,0,0,0
5144,2,0,2,2,0
5145,2,2,2,2,2
5146,0,0,0,0,0
5147,2,2,2,2,2
5148,0,0,0,0,0
5149,0,2,0,0,0
5150,0,0,0,0,0
5151,0,0,0,0,0
5152,2,2,0,2,2
5153,0,0,0,0,0
5154,1,1,1,1,1
5155,0,0,0,0,0
5156,0,2,0,0,0
5157,2,2,2,2,2
5158,0,0,0,0,0
5159,0,0,0,0,0
5160,1,1,1,1,1
5161,0,0,0,0,0
5162,0,0,0,0,0
5163,0,0,0,0,0
5164,0,0,0,0,0
5165,0,0,0,0,0
5166,0,0,0,2,0
5167,0,0,0,0,0
5168,0,0,0,0,2
5169,0,0,0,0,0
5170,0,0,0,0,0
5171,1,1,1,1,1
5172,1,1,1,1,1
5173,1,1,1,1,1
5174,1,1,1,1,1
5175,0,1,1,2,1
5176,1,1,1,1,1
5177,1,1,1,1,1
5178,1,1,1,1,1
5179,1,1,1,1,1
5180,1,1,1,1,1
5181,1,1,1,1,1
5182,1,1,1,1,1
5183,1,1,1,1,1
5184,1,1,1,1,1
5185,1,1,1,1,1
5186,1,1,1,1,1
5187,1,1,1,1,1
5188,1,1,1,1,1
5189,1,1,1,1,1
5190,1,1,1,1,1
5191,1,1,1,1,1
5192,1,1,0,0,0
5193,1,1,1,1,1
5194,1,1,1,1,1
5195,1,1,1,1,1
5196,0,0,0,0,0
5197,0,0,0,0,0
5198,1,1,1,1,1
5199,1,1,1,1,1
5200,1,1,1,1,1
5201,1,1,1,1,1
5202,1,1,1,1,1
5203,1,1,1,1,1
5204,1,1,1,1,1
5205,1,1,1,1,1
5206,1,1,1,1,1
5207,1,0,0,1,1
5208,1,1,1,1,1
5209,1,1,1,1,1
5210,1,1,1,1,1
5211,1,1,1,1,1
5212,1,1,1,1,1
5213,1,1,1,1,1
5214,0,1,1,1,1
5215,1,1,1,1,1
5216,1,1,1,1,1
5217,1,1,1,1,1
5218,1,2,1,1,1
5219,2,2,2,2,2
5220,1,1,1,1,1
5221,1,1,1,1,1
5222,1,1,1,1,1
5223,0,0,0,0,0
5224,1,1,1,1,1
5225,1,1,1,1,1
5226,1,1,1,1,1
5227,1,1,1,1,1
5228,1,1,1,1,1
5229,1,1,1,1,1
5230,1,1,1,1,1
5231,1,1,1,1,1
5232,1,1,1,1,1
5233,1,1,1,1,1
5234,2,2,2,2,2
5235,1,1,1,1,1
5236,1,1,1,1,1
5237,1,1,1,1,1
5238,0,0,0,0,0
5239,1,0,0,0,0
5240,1,1,1,1,1
5241,1,1,1,1,1
5242,1,1,1,1,1
5243,0,0,1,0,1
5244,1,1,1,0,1
5245,0,0,0,0,0
5246,1,1,1,1,1
5247,1,1,1,1,1
5248,1,1,1,1,1
5249,1,0,1,0,1
5250,1,1,1,1,1
5251,1,1,1,1,1
5252,0,0,0,0,0
5253,1,1,1,1,1
5254,1,1,1,1,1
5255,0,2,0,0,0
5256,1,1,1,1,1
5257,1,1,1,1,1
5258,0,2,0,0,2
5259,1,0,1,0,1
5260,2,2,2,2,2
5261,1,1,1,1,1
5262,1,1,1,1,1
5263,0,0,0,0,0
5264,1,1,1,1,1
5265,0,0,0,0,0
5266,1,1,1,1,1
5267,1,1,1,1,1
5268,1,1,1,1,1
5269,1,1,1,1,1
5270,1,1,1,1,1
5271,1,1,1,1,1
5272,1,1,1,1,1
5273,1,1,1,1,1
5274,1,1,1,1,1
5275,1,1,1,1,1
5276,1,1,1,1,1
5277,1,1,1,1,1
5278,1,1,1,1,1
5279,1,1,1,1,1
5280,1,1,1,1,1
5281,1,1,1,1,1
5282,2,2,1,2,2
5283,1,1,1,1,1
5284,1,1,1,1,1
5285,1,1,1,1,1
5286,0,0,0,0,0
5287,1,1,1,1,1
5288,1,1,1,1,1
5289,0,0,0,0,0
5290,0,0,0,0,0
5291,0,0,0,0,0
5292,0,0,0,0,0
5293,1,0,1,1,1
5294,0,0,0,0,0
5295,2,2,2,2,2
5296,2,2,2,2,2
5297,2,2,2,2,0
5298,0,0,0,0,0
5299,0,0,0,0,0
5300,1,1,1,1,1
5301,0,0,0,0,0
5302,0,0,0,0,0
5303,0,0,0,0,0
5304,0,0,0,0,0
5305,0,0,0,0,0
5306,1,1,1,1,1
5307,0,0,0,0,0
5308,0,0,0,0,0
5309,0,0,0,0,0
5310,0,0,0,0,0
5311,1,0,1,0,1
5312,0,0,0,0,0
5313,1,1,1,1,1
5314,0,0,0,0,0
5315,1,1,1,1,1
5316,0,0,0,0,0
5317,0,0,0,0,0
5318,0,0,0,0,0
5319,0,0,0,0,0
5320,0,0,0,0,0
5321,0,0,0,0,0
5322,0,0,0,0,0
5323,0,0,0,0,0
5324,1,1,1,1,1
5325,0,0,0,0,0
5326,0,0,1,0,0
5327,2,2,2,2,2
5328,1,1,1,1,0
5329,0,1,1,0,2
5330,0,0,0,0,0
5331,1,1,1,1,1
5332,1,1,1,1,1
5333,0,0,0,0,0
5334,1,1,1,1,1
5335,0,0,1,0,1
5336,0,0,0,0,0
5337,0,0,0,0,0
5338,1,1,1,1,1
5339,0,0,0,0,0
5340,0,0,0,0,1
5341,0,0,0,0,0
5342,0,0,0,0,0
5343,0,0,0,0,0
5344,0,0,0,0,0
5345,0,0,0,0,0
5346,0,0,0,0,0
5347,0,0,0,0,0
5348,0,2,0,0,1
5349,0,0,0,0,0
5350,2,2,2,2,2
5351,1,0,1,0,0
5352,1,1,1,1,1
5353,1,1,1,1,1
5354,0,0,0,0,0
5355,0,0,0,0,0
5356,0,0,0,0,0
5357,2,2,2,2,2
5358,2,2,2,2,2
5359,0,0,0,0,0
5360,1,1,1,1,1
5361,0,0,0,0,0
5362,0,0,0,0,0
5363,0,0,0,0,0
5364,0,0,0,0,0
5365,0,0,0,0,0
5366,0,0,0,0,0
5367,0,0,0,0,0
5368,1,1,1,1,1
5369,0,0,0,0,0
5370,0,0,0,0,0
5371,0,0,0,0,0
5372,1,1,1,1,1
5373,0,0,0,0,0
5374,0,2,2,2,2
5375,0,0,0,0,0
5376,1,0,0,0,0
5377,0,0,0,0,0
5378,1,2,1,0,1
5379,1,0,1,0,1
5380,0,0,1,0,0
5381,0,0,0,0,0
5382,2,2,2,2,0
5383,0,0,0,0,0
5384,0,0,0,0,0
5385,0,0,0,0,0
5386,1,0,0,0,0
5387,0,1,0,0,0
5388,0,0,0,0,0
5389,0,0,0,0,0
5390,0,0,0,0,0
5391,0,0,0,0,0
5392,0,0,0,0,0
5393,0,0,0,0,0
5394,0,0,0,0,0
5395,0,0,0,0,0
5396,2,2,2,2,2
5397,0,0,0,0,0
5398,0,0,0,2,0
5399,2,2,2,2,2
5400,0,0,0,0,0
5401,0,0,0,0,0
5402,1,1,1,1,1
5403,0,0,0,0,0
5404,0,0,0,0,0
5405,0,0,0,0,0
5406,0,0,0,0,0
5407,0,0,0,0,0
5408,0,0,0,0,0
5409,0,0,0,0,0
5410,0,0,0,0,0
5411,0,0,0,0,0
5412,0,0,0,0,0
5413,0,0,0,0,0
5414,0,0,0,0,0
5415,0,0,1,1,1
5416,0,0,0,0,0
5417,0,0,0,0,0
5418,0,0,0,0,0
5419,2,2,2,2,2
5420,1,1,1,1,1
5421,0,0,0,0,0
5422,1,0,1,1,1
5423,0,0,0,0,0
5424,1,0,0,0,1
5425,0,0,0,0,0
5426,0,0,0,0,0
5427,2,0,2,2,0
5428,2,1,2,2,2
5429,2,0,2,2,2
5430,2,0,0,0,0
5431,0,0,0,0,0
5432,0,0,0,0,0
5433,2,2,2,2,2
5434,2,2,2,2,2
5435,2,2,2,2,2
5436,0,0,0,0,0
5437,2,2,2,2,2
5438,0,2,2,2,0
5439,0,0,0,0,0
5440,0,2,2,2,2
5441,0,2,0,0,0
5442,0,0,0,0,0
5443,0,0,0,0,0
5444,0,0,0,0,0
5445,0,0,0,0,0
5446,2,2,2,2,2
5447,0,0,0,0,0
5448,0,0,0,0,0
5449,0,0,0,2,2
5450,0,0,0,0,0
5451,0,0,0,0,0
5452,2,2,2,2,2
5453,2,2,2,2,2
5454,0,0,0,0,0
5455,2,2,2,2,2
